image|caption_number|caption
3081734118_6f2090215c.jpg|1|Egy barna-fehér kutya az úton nyitott szájjal egy teniszlabda közelében
3081734118_6f2090215c.jpg|2|Egy kis kutya a szájába kap egy zöld teniszlabdát.
3081734118_6f2090215c.jpg|3|Egy sárga-fehér kutya elkap egy teniszlabdát az utcán.
3081734118_6f2090215c.jpg|4|Arany és fehér kutya elkap egy teniszlabdát a szájában.
3082196097_2d15455b00.jpg|0|Egy fehér inges és nyakkendős férfi énekel a mikrofonba, míg egy fehér inget és nyakkendőt viselő nő gitározik egy koncerten.
3082196097_2d15455b00.jpg|1|Egy énekes és gitáros fellép.
3082196097_2d15455b00.jpg|2|Egy fehér, gombolható inges énekes lép fel, miközben hátul egy lány gitározik.
3082196097_2d15455b00.jpg|3|egy énekes a színpadon énekel egy gitárossal a háttérben.
3082196097_2d15455b00.jpg|4|A rövid hajú férfi kezében mikrofon van, a másik férfi pedig gitározik.
3082474922_9c3533eaf6.jpg|0|Egy fiú szánkót tol a hóban éjjel .
3082474922_9c3533eaf6.jpg|1|Egy piros kalapos fiú hótorlaszt tolt a hóban
3082474922_9c3533eaf6.jpg|2|Egy piros téli sapkát és kék és fekete hóruhát viselő kisgyerek ekét löki a hóban .
3082474922_9c3533eaf6.jpg|3|Egy fiatal gyerek kézzel szántja a havat.
3082474922_9c3533eaf6.jpg|4|Piros kalapot viselő, kék kabátot viselő fiú ekét toló hóban.
3082934678_58534e9d2c.jpg|0|Egy barna kutya fut a járdán, mellette egy fehér kutya fut a füvön.
3082934678_58534e9d2c.jpg|1|Két kutya, egy fehér és egy barna, fut egymás mellett egy füves mező közelében.
3082934678_58534e9d2c.jpg|2|Két kutya fut le az úton.
3082934678_58534e9d2c.jpg|3|két barna kutya fut együtt egy betonösvényen.
3082934678_58534e9d2c.jpg|4|Két sárga kutya fut egymás mellett az úton.
3083016677_5782bc337c.jpg|0|Motorosok a strand közelében.
3083016677_5782bc337c.jpg|1|Két motorkerékpár van rajta egy férfi és egy nő .
3083016677_5782bc337c.jpg|2|Két sisakos srác ül motoron, mindegyik mögött egy nő ül.
3083016677_5782bc337c.jpg|3|Két motorkerékpár és négy versenyző van az úton.
3083016677_5782bc337c.jpg|4|Két motorkerékpár két-két versenyzővel.
308307853_5a51fbdecc.jpg|0|Egy kutya játszik a parton.
308307853_5a51fbdecc.jpg|1|Egy fehér kutya szaladgál a homokdűnéken egy fű körül.
308307853_5a51fbdecc.jpg|2|Egy fehér kutya sétál át a homokos talajon egy fűvel .
308307853_5a51fbdecc.jpg|3|Egy fehér uszkár köröz egy homokba ágyazott csillagszórón.
308307853_5a51fbdecc.jpg|4|uszkár játszik a tengerparton
3084001782_41a848df4e.jpg|0|Egy férfi és egy nő könyvet olvas, miközben barátjuk iszik.
3084001782_41a848df4e.jpg|1|Egy nő tart egy italt, miközben egy férfi és egy nő egy könyvet vizsgál.
3084001782_41a848df4e.jpg|2|Egy nő kezében egy piros csésze szívószállal ül egy férfi és egy nő előtt, akik egy könyvet néznek.
3084001782_41a848df4e.jpg|3|Három ember gyűlik össze egy képhez.
3084001782_41a848df4e.jpg|4|Két nő és egy férfi egy könyvet néz.
3084010872_cbc3ea8239.jpg|0|Egy szakállas férfi és egy nő ruhás, kezében egy csésze.
3084010872_cbc3ea8239.jpg|1|Egy férfi és egy nő állnak egymás mellett, és a nőnek egy ital van a kezében.
3084010872_cbc3ea8239.jpg|2|Egy férfi és egy nő rózsaszín háttér mosolyog.
3084010872_cbc3ea8239.jpg|3|Egy férfi egy nő mellett áll, kezében egy szívószálas piros csésze.
3084010872_cbc3ea8239.jpg|4|Egy nő és egy férfi pózol egy képhez egy rózsaszín fal mellett.
3084011028_d1e2c40d7d.jpg|0|Egy barna és szőke lány mosolyog.
3084011028_d1e2c40d7d.jpg|1|A két nő mosolyog a kamerába.
3084011028_d1e2c40d7d.jpg|2|Két barna szemű barna néz a kamerába.
3084011028_d1e2c40d7d.jpg|3|Két lány néz a kamerába, és mosolygott
3084011028_d1e2c40d7d.jpg|4|Két hosszú hajú nő pózol egy képhez
3084011664_76d37c6559.jpg|0|Egy férfi és egy nő néz a kamerába.
3084011664_76d37c6559.jpg|1|egy férfi és egy nő pózol egy képhez.
3084011664_76d37c6559.jpg|2|Egy férfi és egy nő mosolyog a kamerába.
3084011664_76d37c6559.jpg|3|Egy férfi átkarolja a lányt, aki kék csészét tart.
3084011664_76d37c6559.jpg|4|Egy kék csészét tartó nő és egy arcszőrzetű férfi közel állnak egymáshoz.
3084018061_df66d98325.jpg|0|Öt ember ül egy bárban, miközben a közelben tévézik.
3084018061_df66d98325.jpg|1|Idősebb férfiak a bárban alkoholt isznak
3084018061_df66d98325.jpg|2|Három férfi iszik egy fényvisszaverő bárban.
3084018061_df66d98325.jpg|3|Három férfi áll egy bárban italokkal.
3084018061_df66d98325.jpg|4|Három férfi áll egy bárban egy lila pulttal.
3084034954_fe5737197d.jpg|0|Egy férfi egy kaszinóban két színesen öltözött show lányt ölel át.
3084034954_fe5737197d.jpg|1|Egy fehér öltönyös férfi két nővel áll.
3084034954_fe5737197d.jpg|2|Egy férfi áll két élénk színű jelmezbe öltözött nő közepén.
3084034954_fe5737197d.jpg|3|Egy fehér öltönyös férfi két showgirl között áll a kaszinó előcsarnokában.
3084034954_fe5737197d.jpg|4|Két nagyon színes jelmezben lévő nő áll egy teljesen fehérbe öltözött férfi mellett.
3084149186_4bc08b0752.jpg|0|Egy hegymászó lóg egy sziklafalról, míg egy másik figyel.
3084149186_4bc08b0752.jpg|1|egy szabad hegymászó lóg egy sziklán, miközben egy zöld pólós férfi figyeli.
3084149186_4bc08b0752.jpg|2|Egy férfi sziklamászás közben egy kiemelkedés alsó oldalához tart .
3084149186_4bc08b0752.jpg|3|Egy fiatal férfi felmászik egy szikla alsó felületére.
3084149186_4bc08b0752.jpg|4|A barna inget viselő férfi egy sziklába kapaszkodik.
3084380974_268a0f9236.jpg|0|egy magányos szörfös, aki egy nagy hullámba merül
3084380974_268a0f9236.jpg|1|Egy búvárruhás férfi szörfözik a kék vízen.
3084380974_268a0f9236.jpg|2|Egy férfi szörfdeszkán merül át egy nagy hullámon.
3084380974_268a0f9236.jpg|3|Szörfös teljes testű búvárruhában az óceánban, fehér szörfdeszkával.
3084380974_268a0f9236.jpg|4|Egy búvárruhás szörfös hullámot borít.
3084711346_fda0f5a3e6.jpg|0|Egy vörös sisakos férfi bikakürtöt tart.
3084711346_fda0f5a3e6.jpg|1|Egy férfi egy megafont tartó nő mellett.
3084711346_fda0f5a3e6.jpg|2|Egy személy sisak viselése közben kürtöt tart.
3084711346_fda0f5a3e6.jpg|3|Két férfi sisakot visel, míg az egyikük kürtöt tart.
3084711346_fda0f5a3e6.jpg|4|Két ember zsebkendőt visel az arcán, az egyiknek kürtje van
3084731832_8e518e320d.jpg|0|egy kutya áll a fehér hóban.
3084731832_8e518e320d.jpg|1|egy cserzett kutya sétál a hóban
3084731832_8e518e320d.jpg|2|Egy fehér kutya fut a fenyőfák mellett a hóban.
3084731832_8e518e320d.jpg|3|A kutya a hóban van néhány fa előtt.
3084731832_8e518e320d.jpg|4|A fehér kutya ügetett a hóban.
308487515_7852928f90.jpg|0|Egy madár evett.
308487515_7852928f90.jpg|1|Egy kicsi, sápadt madár lehajol, hogy megvizsgáljon egy morzsát.
308487515_7852928f90.jpg|2|Egy kis fehér madár néz egy kis tárgyat.
308487515_7852928f90.jpg|3|Egy barna madár áll a párkányon, és épp eszik valamit.
308487515_7852928f90.jpg|4|A madár odahajol egy kis ételhez.
3085226474_62aba51179.jpg|0|Egy csapat nő lép fel a színpadon.
3085226474_62aba51179.jpg|1|Emberek táncban
3085226474_62aba51179.jpg|2|Néhány fehér ruhás nő fellép a színpadon.
3085226474_62aba51179.jpg|3|A nők részt vesznek egy szettben a színpadon.
3085226474_62aba51179.jpg|4|Egyformán kinéző nők lépnek fel a színpadon.
3085357792_efcf297c71.jpg|0|Egy kék inges férfi halad el a Samsung boltív alatt.
3085357792_efcf297c71.jpg|1|Egy kék inges férfi fut egy kék útjelző alatt egy versenyen.
3085357792_efcf297c71.jpg|2|Egy futó kék ingben és kék rövidnadrágban vesz részt a versenyen.
3085357792_efcf297c71.jpg|3|Egy futó a város utcáján kocog egy SAMSUNG reklámszalag mellett.
3085357792_efcf297c71.jpg|4|Ember fut egy utcán a maratonon.
3085667767_66041b202e.jpg|0|Egy szörfös felcsap a hullámon.
3085667767_66041b202e.jpg|1|Egy szörfös 90 fokos szögben áll a vízhez képest
3085667767_66041b202e.jpg|2|Egy szörfös felpörög a levegőben egy szörfdeszkán.
3085667767_66041b202e.jpg|3|egy szörfös kiugrik a vízből .
3085667767_66041b202e.jpg|4|A szörfös lecsap egy hullámot.
3085667865_fa001816be.jpg|0|egy magányos szörfös, aki egy hullámot ugrál egy fehér szörfdeszkán.
3085667865_fa001816be.jpg|1|Egy férfi a levegőbe repül a szörfdeszkájával.
3085667865_fa001816be.jpg|2|Egy búvárruhás személy a levegőben van szörfözés közben.
3085667865_fa001816be.jpg|3|Egy szörfös van a levegőben az óceán felett.
3085667865_fa001816be.jpg|4|Egy szörfös trükköt hajt végre.
3085973779_29f44fbdaa.jpg|0|Egy játékrepülőt tartó szőke hajú fiú áll egy színes játékszörny előtt.
3085973779_29f44fbdaa.jpg|1|Egy fiú egy sokszínű szobor előtt áll.
3085973779_29f44fbdaa.jpg|2|Egy gyerek megcsodál egy kiállítást vagy kirakatot.
3085973779_29f44fbdaa.jpg|3|Egy gyerek egy kék színpad közelében, rajta egy színes lénnyel.
3085973779_29f44fbdaa.jpg|4|Szürke pulóvert viselő fiú játékrepülővel játszik.
3086507638_d8a2cd0ac3.jpg|0|A kutyák szaladgálnak a vízben.
3086507638_d8a2cd0ac3.jpg|1|Három kutya szaladgál a vízben.
3086507638_d8a2cd0ac3.jpg|2|Három kutya fut a vízben.
3086507638_d8a2cd0ac3.jpg|3|Három kutya fut át ​​sekély vízen.
3086507638_d8a2cd0ac3.jpg|4|Három kutya, két barna és egy fekete, fut a szörfözésben.
3086523890_fd9394af8b.jpg|0|Egy nagy barna kutya játszik egy kis fehér kutyával egy labda közelében.
3086523890_fd9394af8b.jpg|1|Egy barna kutya egy kisebb fehér kutyára ugrik, és egy színes labda van a földön.
3086523890_fd9394af8b.jpg|2|Egy nagy barna és egy kis fehér kutya játszik bent egy szőnyegen.
3086523890_fd9394af8b.jpg|3|A kövér barna kutya a kis fehér kutya fölött áll.
3086523890_fd9394af8b.jpg|4|két kutya játszik együtt.
3086526292_f799d237c7.jpg|0|Három ember áll kint farmerben és ingben szórófejes dobozokkal.
3086526292_f799d237c7.jpg|1|Három gyermek lába látható, amint egy ostoba zsinór közelében állnak.
3086526292_f799d237c7.jpg|2|Három gyerek játszik ostoba húrral.
3086526292_f799d237c7.jpg|3|Három ember áll egy ajtó közelében, ostoba zsinórdobozokkal.
3086526292_f799d237c7.jpg|4|Láthatod három fiú alsó felét, akik egy járdán állnak, buta madzaggal mindenfelé
3086790344_9487c58624.jpg|0|Egy lány bikiniben úszik a vízben.
3086790344_9487c58624.jpg|1|Egy lány úszik a kék-zöld vízben.
3086790344_9487c58624.jpg|2|Egy barna lány virágos bikiniben úszik a sötétkék vízben.
3086790344_9487c58624.jpg|3|A lány csillogó zöldeskék vízben úszik.
3086790344_9487c58624.jpg|4|A lány úszik egy kék-zöld óceán.
3086810882_94036f4475.jpg|0|Egy kutya szalad át a kopár talajon, nagy árnyékot vetve.
3086810882_94036f4475.jpg|1|egy kis kutya ugrál a homokon
3086810882_94036f4475.jpg|2|Egy kis fehér kutya fut át ​​a homokon.
3086810882_94036f4475.jpg|3|Barna-fehér kutya fut a kamera felé, hosszú árnyékot vetve a koszra.
3086810882_94036f4475.jpg|4|Kutya fut a homokon.
3087095548_6df7c2a8ed.jpg|0|sokan átnéznek egy híd oldalára.
3087095548_6df7c2a8ed.jpg|1|Sok ember áll egy hídon zavaros víz felett.
3087095548_6df7c2a8ed.jpg|2|Sokan egy felüljárón állnak és néznek át.
3087095548_6df7c2a8ed.jpg|3|Az emberek azt nézik, amint egy kék autó lóg egy folyón átívelő híd felett.
3087095548_6df7c2a8ed.jpg|4|Többen egy híd oldala fölé hajolnak, és lenéznek a vízbe.
3087485737_cb09bc80b6.jpg|0|Egy kék rövidnadrágos férfi egy szörfdeszkán áll a sekély vízben.
3087485737_cb09bc80b6.jpg|1|Egy férfi a tengerparton, lábával egy boogie deszkán.
3087485737_cb09bc80b6.jpg|2|Egy férfi áll a parton.
3087485737_cb09bc80b6.jpg|3|Egy kék fürdőruhát viselő férfi egy piros szörfdeszkán áll a tengerparton.
3087485737_cb09bc80b6.jpg|4|Egy fiatal férfi mohawk stílusú frizurával és szörfös rövidnadrággal egy boogie deszkán áll a tengerparton.
3088074124_481139dc92.jpg|0|egy csoport indiai ember beszélget egymással
3088074124_481139dc92.jpg|1|egy fehér jelmezes indiai férfi három színes száris nővel beszélget.
3088074124_481139dc92.jpg|2|Jelenet egy indiai esküvőn.
3088074124_481139dc92.jpg|3|Több indiai ruhába öltözött ember beszélget egymással.
3088074124_481139dc92.jpg|4|Az indiai pár elegyedik a partin.
3088322308_b0c940b3a3.jpg|0|Egy embercsoport távolról a tengerparton.
3088322308_b0c940b3a3.jpg|1|Egy férfi, nő és két lány mezítláb sétál a tengerparton.
3088322308_b0c940b3a3.jpg|2|Négyen sétálnak a tengerparton.
3088322308_b0c940b3a3.jpg|3|Emberek sétálnak a vízben a tengerparton.
3088322308_b0c940b3a3.jpg|4|Ez a család a tengerparton sétál.
3088399255_1bd9a6aa04.jpg|0|A számozott lovakon ülő sportolók egy mezőn gyűlnek össze.
3088399255_1bd9a6aa04.jpg|1|Lovakat lovagolnak zöld füvön és akadályt ugrálnak.
3088399255_1bd9a6aa04.jpg|2|A lovak akadályt ugrottak egy versenyen.
3088399255_1bd9a6aa04.jpg|3|Zsokék versenyeznek lovaikkal a zöld mezőn.
3088399255_1bd9a6aa04.jpg|4|Hét zsoké lovagol egy versenyen.
3088572348_264c47f78c.jpg|0|Egy sötét rövidnadrágos férfi szörfözik tiszta napon.
3088572348_264c47f78c.jpg|1|Egy férfi piros szörfösön ül.
3088572348_264c47f78c.jpg|2|Egy férfi wakeboard a vízben.
3088572348_264c47f78c.jpg|3|egy szörfös nagyot csobban az óceánban, miközben piros szörfön lovagol.
3088572348_264c47f78c.jpg|4|Egy szörfös feldobja a permetet.
3088677667_4a8befb70e.jpg|0|Emberek tömege, akik közül néhányan sebészeti maszkot viselnek.
3088677667_4a8befb70e.jpg|1|Emberek egy csoportja dühös, és többen maszkot viselnek.
3088677667_4a8befb70e.jpg|2|Egy csoport ember gyűlik össze, és néhányan fehér maszkot viselnek a szájukon.
3088677667_4a8befb70e.jpg|3|Öt ember bámul ugyanabba az irányba, akik közül kettő maszkot visel.
3088677667_4a8befb70e.jpg|4|A feketét viselők, némelyikük maszkot visel, énekelnek.
3088922727_4bdf2ccc94.jpg|0|Egy pár régi ruhában egy szabadtéri asztalnál.
3088922727_4bdf2ccc94.jpg|1|Egy pár régi vágású ruhában ül egy asztalnál kívül
3088922727_4bdf2ccc94.jpg|2|Egy férfi és egy nő ül egy kis asztalnál gyarmati ruhában.
3088922727_4bdf2ccc94.jpg|3|Egy régimódi ruhába öltözött férfi és nő ül kint egy asztalnál.
3088922727_4bdf2ccc94.jpg|4|Egy öltönyös és cilinderes férfi és egy kék viktoriánus ruhás nő ül kint az asztalnál.
3089107423_81a24eaf18.jpg|0|Egy kamerás ember áll a videokamerája mögött, és hatalmas tömeg veszi körül.
3089107423_81a24eaf18.jpg|1|Egy férfi televíziós kamerát üzemeltet magasan egy zsúfolt stadionban.
3089107423_81a24eaf18.jpg|2|Egy férfi videóz valamit.
3089107423_81a24eaf18.jpg|3|Kamera ember lakott épületben rögzít egy eseményt.
3089107423_81a24eaf18.jpg|4|A fekete inges férfi kameráját az arénára irányítja.
308956341_642589e9cc.jpg|0|Egy fekete kutya lerázza a vizet.
308956341_642589e9cc.jpg|1|Egy fekete kutya lerázza a vizet
308956341_642589e9cc.jpg|2|Egy kutya kirázza a vizet a szőréből, és permetet és párát képez.
308956341_642589e9cc.jpg|3|Egy nedves fekete kutya lerázza magát .
308956341_642589e9cc.jpg|4|Egy vizes kutya lerázza magáról a vizet.
3089742441_d42531c14f.jpg|0|Egy férfi és egy nő extravagáns téli jelmezben.
3089742441_d42531c14f.jpg|1|Férfi és nő bundát viselnek, miközben tégla úton sétálnak.
3089742441_d42531c14f.jpg|2|Az emberek nagy ünnepi ruhákba vannak öltözve az utcán.
3089742441_d42531c14f.jpg|3|Két ember, akik igényes öltözéket viselnek az utcán.
3089742441_d42531c14f.jpg|4|Két ember visel időszak , téli ruhát .
3089842255_359ccf5c40.jpg|0|Egy lány átugrott egy piros bokszzsákon.
3089842255_359ccf5c40.jpg|1|Egy lány nekiugrik egy boxzsáknak a mezőn.
3089842255_359ccf5c40.jpg|2|Egy kislány lecsap egy boxzsákra a futballpályán.
3089842255_359ccf5c40.jpg|3|Mezítlábas lány rózsaszín ingben a futballfelszereléssel foglalkozik a pályán.
3089842255_359ccf5c40.jpg|4|A hosszú hajú gyerek rózsaszín pulóverben felugrik egy bokszzsákra.
3090386315_87ed417814.jpg|0|egy kutya fut át ​​a lombokkal borított földön.
3090386315_87ed417814.jpg|1|Egy nyakörvvel és cédulával rendelkező kutya kinyújtott nyelvvel fut az ösvényen.
3090386315_87ed417814.jpg|2|Egy barna kutya fut az őszi levelek között.
3090386315_87ed417814.jpg|3|Egy sárga labor ügető fűben és lehullott levelekben.
3090386315_87ed417814.jpg|4|A cser kutya átfut a leveleken.
3090398639_68c0dfa9a5.jpg|0|egy hegyi kerékpáros az erdőben kijelölt versenypályán lovagol .
3090398639_68c0dfa9a5.jpg|1|Egy piros ruhát viselő személy biciklizik egy földúton.
3090398639_68c0dfa9a5.jpg|2|Egy nő biciklizik egy földúton.
3090398639_68c0dfa9a5.jpg|3|Kerékpáros lovaglás egy földes versenypályán.
3090398639_68c0dfa9a5.jpg|4|Hegyi kerékpárosok egy földes ösvényen.
309049466_1d7e7d5fc2.jpg|0|Egy kutya frizbivel a szájában rohan a hóban.
309049466_1d7e7d5fc2.jpg|1|Egy kutya frizbivel a hóban.
309049466_1d7e7d5fc2.jpg|2|Egy narancssárga kutya hoz egy frizbit a hóban.
309049466_1d7e7d5fc2.jpg|3|Barna és fekete kutya sárga tárggyal a szájában a hóban.
309049466_1d7e7d5fc2.jpg|4|A kutya visszaveszi a frizbi a hó.
3090593241_93a975fe2b.jpg|0|Emberek tömege.
3090593241_93a975fe2b.jpg|1|Emberek tömege sorakozik a stadion előtt.
3090593241_93a975fe2b.jpg|2|Emberek nagy tömege várakozik sorban a sötétben.
3090593241_93a975fe2b.jpg|3|Emberek nagy tömege vár sorban, hogy bejusson egy futballmeccsre.
3090593241_93a975fe2b.jpg|4|Emberek nagy csoportja sorakozik fel egy eseményre, a szabadban éjszaka.
3090600019_8808fe7a9d.jpg|0|Egy férfi és egy nő rabnak és szexi rendőrtisztnek öltözve.
3090600019_8808fe7a9d.jpg|1|Egy férfi rabnak, egy nő pedig rendőrnek öltözik a járdán.
3090600019_8808fe7a9d.jpg|2|Egy vonzó rendőrhölgy és egy börtönmadár pózol egy fotóhoz.
3090600019_8808fe7a9d.jpg|3|Férfi hamis rendőrnek öltözött nő mellett áll.
3090600019_8808fe7a9d.jpg|4|A szabadban áll egy szexi zsaru egyenruhás nő és egy rabnak öltözött fickó.
3090957866_f1b2b7f214.jpg|0|Egy hölgy kék farmerben és barna kabátban sétál a város egyik utcáján.
3090957866_f1b2b7f214.jpg|1|Egy erszényes, téli ruhás hölgy sétál a járdán.
