image,caption_number,caption,id
3046190891_05c6ecd9b6.jpg,2,"Egy szörfös megfordítja a deszkáját úgy, hogy az merőleges legyen az óceánra.",3818
3046190891_05c6ecd9b6.jpg,3,Egy szörfös ugró mutatványt hajt végre az óceánban.,3818
3046190891_05c6ecd9b6.jpg,4,A szörfös visszatérő mozgást végez egy hullámon.,3818
3046259614_614394e024.jpg,0,Egy csupa fehérbe öltözött férfi a földön ülőkkel beszélget.,3819
3046259614_614394e024.jpg,1,Egy férfi hosszú fehér köntösben és fehér fejsapkában egy takarón ülő embercsoportra mutat.,3819
3046259614_614394e024.jpg,2,Egy fehér köpenyes férfi áll és beszélget az ülő emberekkel.,3819
3046259614_614394e024.jpg,3,Egy hosszú fehér köpenyt és fehér sapkát viselő férfi egy csoport ülő ember fölött áll.,3819
3046259614_614394e024.jpg,4,A gyerekek lehúzott cipővel ülnek.,3819
3046286572_d2050ab0d9.jpg,0,"Egy kerékpáros trükközik a levegőben, és az árnyéka a mennyezetre kerül.",3820
3046286572_d2050ab0d9.jpg,1,Egy fiú a levegőben trükközik a kerékpárján,3820
3046286572_d2050ab0d9.jpg,2,Egy barna inges és farmernadrágos férfi trükközik a kerékpárján.,3820
3046286572_d2050ab0d9.jpg,3,Egy férfi kerékpáros trükköt hajt végre bent a levegőben.,3820
3046286572_d2050ab0d9.jpg,4,A férfi egy biciklivel trükközik a levegőben.,3820
3046429283_08de594901.jpg,0,Egy férfi bőrkabátban és bőrcsizmában.,3821
3046429283_08de594901.jpg,1,Egy főként bőrruhát viselő férfi áll egy éjszakai szórakozóhelyen.,3821
3046429283_08de594901.jpg,2,Egy bőrdzsekit viselő férfi pózol a kamera előtt.,3821
3046429283_08de594901.jpg,3,Fekete férfi fekete bőrkabátban,3821
3046429283_08de594901.jpg,4,Férfi bőr motoros felszerelésben.,3821
3046430047_d7b10123d0.jpg,0,Egy férfi és két nő vámpírnak öltözve ijesztő sminkkel.,3822
3046430047_d7b10123d0.jpg,1,Egy férfi és két nő jelmezbe öltözve.,3822
3046430047_d7b10123d0.jpg,2,Egy férfi és két nő vámpírjelmezbe öltözött,3822
3046430047_d7b10123d0.jpg,3,Néhány bulizó jelmezben pózol egy halloween-partin.,3822
3046430047_d7b10123d0.jpg,4,Három sötét jelmezt és sminket viselő ember pózol egy képhez.,3822
3046431231_dc48851062.jpg,0,Nők egy csoportja a Star Trek szereplőinek öltözve.,3823
3046431231_dc48851062.jpg,1,"Négy jelmezbe öltözött nő, egyikük rózsaszín parókával, nézzen balra.",3823
3046431231_dc48851062.jpg,2,Négy nő vicces jelmezbe öltözött.,3823
3046431231_dc48851062.jpg,3,Négy nő pózol idegen jelmezében.,3823
3046431231_dc48851062.jpg,4,Három nő visel parókát.,3823
3046916429_8e2570b613.jpg,0,"Egy nő , aki egy babát tart , és arcot vág neki .",3824
3046916429_8e2570b613.jpg,1,"Egy nő feltart egy babát, és vicces arcot vág",3824
3046916429_8e2570b613.jpg,2,Egy nő arcot vág egy kisgyereknek.,3824
3046916429_8e2570b613.jpg,3,A szemüveges férfi egy kéket viselő babát tart kézben.,3824
3046916429_8e2570b613.jpg,4,a nő arcot vág a kezében tartott babának.,3824
3046949818_245b05f507.jpg,0,"Egy férfi megpróbál meglökni egy másikat, aki labdát hord.",3825
3046949818_245b05f507.jpg,1,"Egy futballista arra készül, hogy leküzdjön egy játékost a rivális csapatból.",3825
3046949818_245b05f507.jpg,2,"Egy futballista meglök egy másik játékost, amikor elkapja a labdát.",3825
3046949818_245b05f507.jpg,3,Az egyik labdát tartó rögbijátékos hátulról eltalálja egy másik játékost.,3825
3046949818_245b05f507.jpg,4,"Két játékos különböző csapatokból harcol a fehér, piros és fekete labdáért.",3825
3047144646_2252ff8e04.jpg,0,Emberek egy csoportja kiállítja a kutyáik által nyert szalagokat.,3826
3047144646_2252ff8e04.jpg,1,Egy csoport ember egy füves területen pózol a kutyáikkal .,3826
3047144646_2252ff8e04.jpg,2,Öt ember áll három kutyával az út melletti zöld mezőben.,3826
3047144646_2252ff8e04.jpg,3,Öt ember áll a fűben három kutyával.,3826
3047144646_2252ff8e04.jpg,4,Öt nő és három kutya pózol egy képhez.,3826
3047264032_14393ecea8.jpg,0,"Egy sárga inges férfi arany, nap alakú maszkot visel.",3827
3047264032_14393ecea8.jpg,1,Egy férfi aranyszínű maszkot visel szöges hajjal és sárga inget.,3827
3047264032_14393ecea8.jpg,2,Egy férfi arany napvédő maszkot visel.,3827
3047264032_14393ecea8.jpg,3,Egy férfi sárga inggel és arany napmaszkkal az arcán.,3827
3047264032_14393ecea8.jpg,4,"Egy sárga inges férfi, aki aranyszínű napmaszkot visel.",3827
3047264346_e24601bfbf.jpg,0,Egy lány és egy srác jelmezbe öltözve,3828
3047264346_e24601bfbf.jpg,1,Egy Tini Farkasnak öltözött férfi megölel egy vámpírnak kitalált nőt.,3828
3047264346_e24601bfbf.jpg,2,Egy vérfarkasmaszkos férfi egy manófülű nővel van együtt.,3828
3047264346_e24601bfbf.jpg,3,A maszkot és napszemüveget viselő férfi átkarolja a hamis hegyes fület viselő nőt.,3828
3047264346_e24601bfbf.jpg,4,Két állatnak öltözött egyén pózol a kamerának.,3828
3047749814_621ed0786b.jpg,0,Egy integető személy lóg a kötélről.,3829
3047749814_621ed0786b.jpg,1,"Egy nő, akit egy tárcsa köt egy kábelhez.",3829
3047749814_621ed0786b.jpg,2,Egy nő a kötélen lógó hámon integet a kamerának.,3829
3047749814_621ed0786b.jpg,3,Egy nő kopár fák tetején erőszakoskodik .,3829
3047749814_621ed0786b.jpg,4,"Egy nő integet , miközben cipzáron lovagol .",3829
3047751696_78c2efe5e6.jpg,0,"Egy hölgy a kezében tart egy babát, és mindketten egymásra néznek.",3830
3047751696_78c2efe5e6.jpg,1,"Egy szemüveges hölgy egy babát tart, aki felnéz rá.",3830
3047751696_78c2efe5e6.jpg,2,Egy nő kezében egy baba kék pulóverben.,3830
3047751696_78c2efe5e6.jpg,3,Egy nő tart egy kisgyermeket.,3830
3047751696_78c2efe5e6.jpg,4,Egy szürke pólót viselő nő egy fekete inget viselő gyermeket tart egy világoskék póló alatt.,3830
3048211972_db71d104c2.jpg,0,"Egy barna-fehér kutya betontörmeléken sétál, a háttérben kavicshalom.",3831
3048211972_db71d104c2.jpg,1,Egy barna kutya utat tör magának egy halom szemét között.,3831
3048211972_db71d104c2.jpg,2,Egy kutya a szeméttelepen van.,3831
3048211972_db71d104c2.jpg,3,"Egy kutya áll egy cement emelvényen, és lenéz a törmelékre.",3831
3048211972_db71d104c2.jpg,4,Egy cserzett kutya mászik le egy halom betontörmelékről.,3831
3048380686_732db55281.jpg,0,"Kapus, aki egy csapattársa segítségével blokkolja a kaput jégkorongmeccsen.",3832
3048380686_732db55281.jpg,1,"Egy jégkorongozó megpróbál gólt lőni, miközben a kapus és egy másik játékos néz.",3832
3048380686_732db55281.jpg,2,Jégkorongjáték kapura lövésben egy profi játékban.,3832
3048380686_732db55281.jpg,3,Jégkorongozók tülekednek a kapu előtt.,3832
3048380686_732db55281.jpg,4,A fehér mezes kapus gólt engedélyezett a piros csapat játékosától.,3832
3048461682_e89f81b1c7.jpg,0,Egy kutya átfut egy boton a levelekben.,3833
3048461682_e89f81b1c7.jpg,1,Egy kis fehér kutya ugrál át egy ágon a levelekkel borított földön.,3833
3048461682_e89f81b1c7.jpg,2,Egy kis fehér kutya átugrik egy gyökéren az erdőben.,3833
3048461682_e89f81b1c7.jpg,3,Egy fehér kutya átugrik egy fatörzsön.,3833
3048461682_e89f81b1c7.jpg,4,Egy fehér kutya fut a lehullott levelek között.,3833
3048597471_5697538daf.jpg,0,Egy barna kutya úszik a vízben narancssárga golyóval a szájában.,3834
3048597471_5697538daf.jpg,1,"Egy sötétbarna kutya narancssárga golyót tart a szájában, miközben vízben sétál.",3834
3048597471_5697538daf.jpg,2,A vízben gázoló kutya labdával a szájában,3834
3048597471_5697538daf.jpg,3,"Egy vizes, barnásvörös kutya narancssárga golyóval a szájában úszik egy kis vízben.",3834
3048597471_5697538daf.jpg,4,"Barna kutya a vízben, narancssárga és kék golyóval a szájában.",3834
3048821353_83d4c0cbb9.jpg,0,Egy férfi segít egy másik férfinak egy hátsó felhajtásban az udvaron.,3835
3048821353_83d4c0cbb9.jpg,1,Egy zöld inges férfi barátja segítségével próbál visszafordulni.,3835
3048821353_83d4c0cbb9.jpg,2,"Egy zöld inges férfi elkezd hátraugrani, miközben egy másik segít neki.",3835
3048821353_83d4c0cbb9.jpg,3,"Az egyik férfi segít egy másik férfinak, hogy elkezdjen egy visszafordítást",3835
3048821353_83d4c0cbb9.jpg,4,Az egyik férfi egy másik piros rövidnadrágos férfinak segít az udvaron hátraszaladni.,3835
3049649128_d83d847168.jpg,0,Egy fiú egy halom elhalt levelben játszik.,3836
3049649128_d83d847168.jpg,1,Egy fiatal fiú tör elő egy halom elhalt levélből.,3836
3049649128_d83d847168.jpg,2,Egy fiatal fiú játszik a levelekben.,3836
3049649128_d83d847168.jpg,3,Egy fiatal fiú csukott szemmel és levelekkel dobálózik egy levélkupacban ülve.,3836
3049649128_d83d847168.jpg,4,A gyerek játszik a levelekben.,3836
3049770416_0fb1954315.jpg,0,"Egy férfi mikrofont tart a szájához, zöld lámpákkal megvilágítva.",3837
3049770416_0fb1954315.jpg,1,Egy inges férfi énekel a mikrofonba a színpadon,3837
3049770416_0fb1954315.jpg,2,Egy férfi zöld lámpa előtt énekel a mikrofonba.,3837
3049770416_0fb1954315.jpg,3,Egy ember mikrofonnal.,3837
3049770416_0fb1954315.jpg,4,Egy aláíró zöld fényben áll.,3837
3050114829_18bc5a6d7c.jpg,0,egy magányos szörfös szörfözik egy nagy összeomló hullámon az óceánban.,3838
3050114829_18bc5a6d7c.jpg,1,Egy személy szörfözik egy nagy hullám alatt.,3838
3050114829_18bc5a6d7c.jpg,2,Egy személy szörfözik egy összeomló hullámon az óceánban.,3838
3050114829_18bc5a6d7c.jpg,3,Egy hullám alatt lovagló szörfös.,3838
3050114829_18bc5a6d7c.jpg,4,Víz fröccsen valamire .,3838
3050264832_4215f2b398.jpg,0,Egy fiú egy snowboardon áll a tömeg előtt.,3839
3050264832_4215f2b398.jpg,1,"Tömeg áll a háttérben, és nézi, ahogy valaki lecsúszik egy rámpán egy deszkán.",3839
3050264832_4215f2b398.jpg,2,Tömeg egy snowboardost néz.,3839
3050264832_4215f2b398.jpg,3,"Egy ember csúszik egy betonpadon a snowboardján, ahogy az emberek nézik",3839
3050264832_4215f2b398.jpg,4,"Snowboardos a deszkáján áll, miközben a tömeg őt nézi.",3839
3050606344_af711c726c.jpg,0,egy sárgát viselő kajakos harcol a zuhataggal .,3840
3050606344_af711c726c.jpg,1,Egy férfi átmegy a vadvízen egy kajakkal .,3840
3050606344_af711c726c.jpg,2,Egy férfi kajakkal ül át a vízen.,3840
3050606344_af711c726c.jpg,3,Egy férfi kajakozik durva vízben.,3840
3050606344_af711c726c.jpg,4,Egy férfi kijak durva vízben.,3840
3050650135_23f9d9d2f8.jpg,0,"Egy kék trikós férfi labdát rúg, miközben egy másik férfi nézi.",3841
3050650135_23f9d9d2f8.jpg,1,"Egy tízes mezt viselő férfi futballlabdát rúg, miközben egy másik csapattag nézi.",3841
3050650135_23f9d9d2f8.jpg,2,"Egy rögbijátékos hátralendíti a lábát, hogy eltalálja a labdát.",3841
3050650135_23f9d9d2f8.jpg,3,"A tízes számú labdát rúg, ahogy a hetedik nézi.",3841
3050650135_23f9d9d2f8.jpg,4,Két kék trikós felsőben és fehér rövidnadrágos férfi focizik,3841
3050976633_9c25cf6fa0.jpg,0,Egy csapat férfi játszik egymás ellen egy futballmérkőzésen .,3842
3050976633_9c25cf6fa0.jpg,1,öt férfi futballmeccsen játszik,3842
3050976633_9c25cf6fa0.jpg,2,Emberek kint fociznak.,3842
3050976633_9c25cf6fa0.jpg,3,Rögbi játékosok versenyeznek egy mérkőzésen.,3842
3050976633_9c25cf6fa0.jpg,4,Ezek az emberek foci jellegű játékot játszanak.,3842
3051125715_db76cebd1e.jpg,0,"Hullám fröcsköli a sziklákat, miközben a sirályok elrepülnek.",3843
3051125715_db76cebd1e.jpg,1,"A madarak egy szikláról menekülnek, amelyet a közelmúltban heves hullámok löktek ki.",3843
3051125715_db76cebd1e.jpg,2,"A sirályok elhagyják sziklájukat, ahogy egy hullám nekiütközik.",3843
3051125715_db76cebd1e.jpg,3,A becsapódó hullámok felett sirályok repkednek.,3843
3051125715_db76cebd1e.jpg,4,"Hullámok csapódnak a sziklákhoz, és a sirályok repülnek át.",3843
3051341320_1d0166e775.jpg,0,Emberek egy csoportja kék hullámvasúton megy lefelé egy kanyarból.,3844
3051341320_1d0166e775.jpg,1,Egy nagy csoport ember lovagol egy kék hullámvasúton.,3844
3051341320_1d0166e775.jpg,2,Egy nagyon széles hullámvasút gördül le a pályán.,3844
3051341320_1d0166e775.jpg,3,"Az emberek egy kék hullámvasúthoz hasonló úton járnak, széles ülőszerkezetekkel.",3844
3051341320_1d0166e775.jpg,4,Sok ember van a hullámvasúton .,3844
3051384385_c5c850c1f8.jpg,0,Egy fiú tányért tart a feje fölött.,3845
3051384385_c5c850c1f8.jpg,1,Egy kéket viselő fiú a szoba közepén áll és egy tányért tart a feje fölött.,3845
3051384385_c5c850c1f8.jpg,2,egy fiatal gyerek egyensúlyoz egy tányért a levegőben az egyik karján.,3845
3051384385_c5c850c1f8.jpg,3,A csíkos nadrágot viselő gyermek egy tárgyat tart a kezében.,3845
3051384385_c5c850c1f8.jpg,4,"A fiatal fiú úgy tesz, mintha dobozokkal játszik.",3845
3051754615_3d6494c2ae.jpg,0,"Egy csomó ember kenuval evez, a háttérben egy emberekkel teli csónak.",3846
3051754615_3d6494c2ae.jpg,1,Férfiak egy csoportja kenuban evez le a folyón.,3846
3051754615_3d6494c2ae.jpg,2,zöld-piros csónakban evezős csapat,3846
3051754615_3d6494c2ae.jpg,3,"Barna inget viselő férfiak narancssárga mellényekkel, narancssárga és zöld csónakokon eveznek.",3846
3051754615_3d6494c2ae.jpg,4,Az evezősök dühösen versenyeznek.,3846
305199420_89f6ddd778.jpg,0,"Kék egyenruhás férfiak, akik bekötözött arcú kislányt és plüssállatot tartanak",3847
305199420_89f6ddd778.jpg,1,Két elsősegélynyújtó egy sérült lányt szállított,3847
305199420_89f6ddd778.jpg,2,"Két férfi kék nadrágban, az egyik kezében egy bekötözött lány",3847
305199420_89f6ddd778.jpg,3,Két egyenruhás férfi egy kislányt cipel a holmijával.,3847
305199420_89f6ddd778.jpg,4,Két pilóta sétál egy fiatal lányt cipelve bekötözött fejjel.,3847
3051998298_38da5746fa.jpg,0,Egy srác sötétkék és sárga rövidnadrágban ugrál a medencébe.,3848
3051998298_38da5746fa.jpg,1,"Egy férfi elkap egy focilabdát a levegőben, miközben egy medencébe ugrik.",3848
3051998298_38da5746fa.jpg,2,"Egy fürdőnadrágos férfi egy medencébe ugrik, miközben furcsa pózban van",3848
3051998298_38da5746fa.jpg,3,Bohóckodás egy fedett medencében.,3848
3051998298_38da5746fa.jpg,4,Az emberek egy úszómedencébe merülnek.,3848
3052038928_9f53aa2084.jpg,0,Egy öt fős fiatal felnőtt csoport bent ácsorog .,3849
3052038928_9f53aa2084.jpg,1,"Egy férfi és egy nő ül a kanapén és egymásra néz, miközben három másik férfi áll mellette.",3849
3052038928_9f53aa2084.jpg,2,"Egy kis csoport ember áll, miközben ketten ülnek a kanapén.",3849
3052038928_9f53aa2084.jpg,3,Négy férfi és egy nő van.,3849
3052038928_9f53aa2084.jpg,4,Három férfi jelenetet rendez be egy alacsony kanapén ülő pár fényének mérésével.,3849
3052104757_d1cf646935.jpg,0,Egy fekete és zöld szörnyeteg kamion repül a levegőben.,3850
3052104757_d1cf646935.jpg,1,Egy négykerekű ugráló autók .,3850
3052104757_d1cf646935.jpg,2,"Egy óriási szörnyeteg teherautó átugrik az összetört autókon, és a levegőbe száll az arénában.",3850
3052104757_d1cf646935.jpg,3,Egy szörnyeteg teherautó a levegőben lerombolt autók felett.,3850
3052104757_d1cf646935.jpg,4,Egy szörnyeteg teherautó felszáll a levegőbe egy arénában.,3850
3052196390_c59dd24ca8.jpg,0,egy csoport gyerek játszik a sprinklerben,3851
3052196390_c59dd24ca8.jpg,1,Egy szökőkútban játszó gyerekek csoportja.,3851
3052196390_c59dd24ca8.jpg,2,A gyerekek vízpermetben játszanak.,3851
3052196390_c59dd24ca8.jpg,3,"A kisgyerekek élvezik az öntözőt, ha a szabadban futnak át rajtuk.",3851
3052196390_c59dd24ca8.jpg,4,Több fürdőruhás lány játszik egy locsoló szökőkútban.,3851
3053415073_5b667230ed.jpg,0,Egy személy sílécen a sínen éjszaka .,3852
3053415073_5b667230ed.jpg,1,Egy síelő elektromos zöldben a fémrudakból készült rámpa szélén.,3852
3053415073_5b667230ed.jpg,2,Egy síelő fémsínen csúszik végig.,3852
3053415073_5b667230ed.jpg,3,Egy sárga egyenruhás síelő trükköt hajt végre egy korlátos tárgyon.,3852
3053415073_5b667230ed.jpg,4,A síelő sárga kombinétet visel és egy sárga sínen csúszik át.,3852
3053743109_a2d780c0d2.jpg,0,Egy kosárlabda meccs,3853
3053743109_a2d780c0d2.jpg,1,kosárlabdát játszó sportolók csoportja,3853
3053743109_a2d780c0d2.jpg,2,Egy csoport kosárlabdázó ugrik a levegőbe a labdáért.,3853
3053743109_a2d780c0d2.jpg,3,A kosárlabdázók részt vesznek egy játékban.,3853
3053743109_a2d780c0d2.jpg,4,Fekete és sárga csapatok próbálják a kosárlabdát a kapuba juttatni.,3853
3053785363_50392f2c53.jpg,0,Egy csapat lány jégkorongozni.,3854
3053785363_50392f2c53.jpg,1,öt női jégkorongozó küzd a labdáért a kapu szája körül.,3854
3053785363_50392f2c53.jpg,2,Lányok jégkorongoznak.,3854
3053785363_50392f2c53.jpg,3,A hokisok kavarnak a kapu előtt .,3854
3053785363_50392f2c53.jpg,4,A hokicsapat gólt próbál szerezni.,3854
3053813297_7ce5f87710.jpg,0,"Egy nehéz beállított pár pázsit székeken ül a füvön, egy barna kutyával a lábuknál.",3855
3053813297_7ce5f87710.jpg,1,Egy idős férfi és nő ül a füves székeken egy barna kutya pórázon tartva.,3855
3053813297_7ce5f87710.jpg,2,Emberek ülnek székeken egy parkban egy kutyával.,3855
3053813297_7ce5f87710.jpg,3,"Emberek ülnek a székeken, miközben a kutya a fűben fekszik",3855
3053813297_7ce5f87710.jpg,4,Néhány ember egy parkban egy kutyával és összecsukható székekkel.,3855
3053916979_848d32261b.jpg,0,A vívótanfolyam egy kosárlabdapályán zajlik.,3856
3053916979_848d32261b.jpg,1,Egy fekete inges férfi egy kardforgatót bámul,3856
3053916979_848d32261b.jpg,2,Egy fekete inges férfi kóborol a vívók között.,3856
3053916979_848d32261b.jpg,3,"Egy férfi áll egy edzőteremben, vívó férfiakkal körülvéve.",3856
3053916979_848d32261b.jpg,4,Sokan vívnak egy kosárlabdapályán.,3856
3054200086_657d4398e8.jpg,0,Egy jégkorongozó lövöldöz.,3857
3054200086_657d4398e8.jpg,1,"Egy jégkorongozó előre korcsolyázik a koronggal, miközben az ellenfél a közelből nézi a jégpályán.",3857
3054200086_657d4398e8.jpg,2,Egy fekete-fehér hokis csúsztatja a botját a jégen.,3857
3054200086_657d4398e8.jpg,3,"Egy jégkorongozó lövi a korongot, miközben az ellenfél játékosa nézi.",3857
3054200086_657d4398e8.jpg,4,Két férfi hokizik a jégen.,3857
3054989420_3e755ca352.jpg,0,"Egy gyerek sétál kint, ahogy hullanak a levelek.",3858
